query_id	query	category	expected_doc	relevance	answer_mode	span_start	span_end	page	answer_text	expected_answer	citations	version_mode	query_time	as_of	version_context	conflict_context	judgments
q-0221	Kinh phí hiện tại của quy định chuyển đổi số là bao nhiêu?	temporal_current	gold-budget-v2	3	versioned_answer					Kinh phí hiện tại là 15 triệu đồng theo phiên bản 2, có hiệu lực từ ngày 01 tháng 07 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""ab53faf943b8f94143e05783bd658fabffb1ba27777008ef926e448826c1ed5b"",""documentId"":""gold-budget-v2"",""effectiveAt"":""2026-07-01T00:00:00Z"",""end"":186,""isCurrent"":true,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Kinh phí được phê duyệt là 15 triệu đồng."",""start"":131,""versionId"":""version-budget-v2"",""versionNumber"":2},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""ab53faf943b8f94143e05783bd658fabffb1ba27777008ef926e448826c1ed5b"",""documentId"":""gold-budget-v2"",""effectiveAt"":""2026-07-01T00:00:00Z"",""end"":254,""isCurrent"":true,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Phiên bản 2 có hiệu lực từ ngày 01 tháng 07 năm 2026."",""start"":188,""versionId"":""version-budget-v2"",""versionNumber"":2}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""citedVersionIds"":[""version-budget-v2""],""currentVersionId"":""version-budget-v2"",""history"":[{""changeSummary"":""Phiên bản đầu tiên, kinh phí 10 triệu đồng."",""effectiveAt"":""2026-01-01T00:00:00Z"",""isCurrent"":false,""versionId"":""version-budget-v1"",""versionNumber"":1},{""changeSummary"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""effectiveAt"":""2026-07-01T00:00:00Z"",""isCurrent"":true,""versionId"":""version-budget-v2"",""versionNumber"":2}],""logicalDocumentId"":""logical-budget-policy""}"	{}	"{""gold-budget-v1"":1,""gold-budget-v2"":3}"
q-0222	kinh phi hien tai theo phien ban dang hieu luc	temporal_current	gold-budget-v2	3	versioned_answer					Kinh phí hiện tại là 15 triệu đồng theo phiên bản 2, có hiệu lực từ ngày 01 tháng 07 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""ab53faf943b8f94143e05783bd658fabffb1ba27777008ef926e448826c1ed5b"",""documentId"":""gold-budget-v2"",""effectiveAt"":""2026-07-01T00:00:00Z"",""end"":186,""isCurrent"":true,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Kinh phí được phê duyệt là 15 triệu đồng."",""start"":131,""versionId"":""version-budget-v2"",""versionNumber"":2},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""ab53faf943b8f94143e05783bd658fabffb1ba27777008ef926e448826c1ed5b"",""documentId"":""gold-budget-v2"",""effectiveAt"":""2026-07-01T00:00:00Z"",""end"":254,""isCurrent"":true,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Phiên bản 2 có hiệu lực từ ngày 01 tháng 07 năm 2026."",""start"":188,""versionId"":""version-budget-v2"",""versionNumber"":2}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""citedVersionIds"":[""version-budget-v2""],""currentVersionId"":""version-budget-v2"",""history"":[{""changeSummary"":""Phiên bản đầu tiên, kinh phí 10 triệu đồng."",""effectiveAt"":""2026-01-01T00:00:00Z"",""isCurrent"":false,""versionId"":""version-budget-v1"",""versionNumber"":1},{""changeSummary"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""effectiveAt"":""2026-07-01T00:00:00Z"",""isCurrent"":true,""versionId"":""version-budget-v2"",""versionNumber"":2}],""logicalDocumentId"":""logical-budget-policy""}"	{}	"{""gold-budget-v1"":1,""gold-budget-v2"":3}"
q-0223	Ngày 01/03/2026 kinh phí được phê duyệt là bao nhiêu?	temporal_as_of	gold-budget-v1	3	versioned_answer					Tại ngày 01/03/2026, kinh phí là 10 triệu đồng theo phiên bản 1.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""d1223693d889473a57d7960f1155b43afb2a18b34b8f306f45511e651cf418f1"",""documentId"":""gold-budget-v1"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":186,""isCurrent"":false,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Kinh phí được phê duyệt là 10 triệu đồng."",""start"":131,""versionId"":""version-budget-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""d1223693d889473a57d7960f1155b43afb2a18b34b8f306f45511e651cf418f1"",""documentId"":""gold-budget-v1"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":254,""isCurrent"":false,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Phiên bản 1 có hiệu lực từ ngày 01 tháng 01 năm 2026."",""start"":188,""versionId"":""version-budget-v1"",""versionNumber"":1}]"	as_of	2026-07-18T00:00:00Z	2026-03-01T00:00:00Z	"{""changeNote"":"""",""citedVersionIds"":[""version-budget-v1""],""currentVersionId"":""version-budget-v2"",""history"":[{""changeSummary"":""Phiên bản đầu tiên, kinh phí 10 triệu đồng."",""effectiveAt"":""2026-01-01T00:00:00Z"",""isCurrent"":false,""versionId"":""version-budget-v1"",""versionNumber"":1},{""changeSummary"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""effectiveAt"":""2026-07-01T00:00:00Z"",""isCurrent"":true,""versionId"":""version-budget-v2"",""versionNumber"":2}],""logicalDocumentId"":""logical-budget-policy""}"	{}	"{""gold-budget-v1"":3,""gold-budget-v2"":1}"
q-0224	Trước ngày 01/07/2026 quy định ghi nhận mức kinh phí nào?	temporal_as_of	gold-budget-v1	3	versioned_answer					Tại thời điểm 30/06/2026, kinh phí vẫn là 10 triệu đồng theo phiên bản 1.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""d1223693d889473a57d7960f1155b43afb2a18b34b8f306f45511e651cf418f1"",""documentId"":""gold-budget-v1"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":186,""isCurrent"":false,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Kinh phí được phê duyệt là 10 triệu đồng."",""start"":131,""versionId"":""version-budget-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""d1223693d889473a57d7960f1155b43afb2a18b34b8f306f45511e651cf418f1"",""documentId"":""gold-budget-v1"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":254,""isCurrent"":false,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Phiên bản 1 có hiệu lực từ ngày 01 tháng 01 năm 2026."",""start"":188,""versionId"":""version-budget-v1"",""versionNumber"":1}]"	as_of	2026-07-18T00:00:00Z	2026-06-30T23:59:59Z	"{""changeNote"":"""",""citedVersionIds"":[""version-budget-v1""],""currentVersionId"":""version-budget-v2"",""history"":[{""changeSummary"":""Phiên bản đầu tiên, kinh phí 10 triệu đồng."",""effectiveAt"":""2026-01-01T00:00:00Z"",""isCurrent"":false,""versionId"":""version-budget-v1"",""versionNumber"":1},{""changeSummary"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""effectiveAt"":""2026-07-01T00:00:00Z"",""isCurrent"":true,""versionId"":""version-budget-v2"",""versionNumber"":2}],""logicalDocumentId"":""logical-budget-policy""}"	{}	"{""gold-budget-v1"":3,""gold-budget-v2"":1}"
q-0225	Kinh phí đã thay đổi thế nào giữa phiên bản 1 và phiên bản hiện tại?	version_compare	gold-budget-v2	3	version_compare					Kinh phí tăng từ 10 triệu đồng ở phiên bản 1 lên 15 triệu đồng ở phiên bản 2, tức tăng 5 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""d1223693d889473a57d7960f1155b43afb2a18b34b8f306f45511e651cf418f1"",""documentId"":""gold-budget-v1"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":186,""isCurrent"":false,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Kinh phí được phê duyệt là 10 triệu đồng."",""start"":131,""versionId"":""version-budget-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""ab53faf943b8f94143e05783bd658fabffb1ba27777008ef926e448826c1ed5b"",""documentId"":""gold-budget-v2"",""effectiveAt"":""2026-07-01T00:00:00Z"",""end"":186,""isCurrent"":true,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Kinh phí được phê duyệt là 15 triệu đồng."",""start"":131,""versionId"":""version-budget-v2"",""versionNumber"":2},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""ab53faf943b8f94143e05783bd658fabffb1ba27777008ef926e448826c1ed5b"",""documentId"":""gold-budget-v2"",""effectiveAt"":""2026-07-01T00:00:00Z"",""end"":373,""isCurrent"":true,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""So với phiên bản 1, kinh phí tăng thêm 5 triệu đồng."",""start"":308,""versionId"":""version-budget-v2"",""versionNumber"":2}]"	compare	2026-07-18T00:00:00Z		"{""changeNote"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""citedVersionIds"":[""version-budget-v1"",""version-budget-v2""],""currentVersionId"":""version-budget-v2"",""history"":[{""changeSummary"":""Phiên bản đầu tiên, kinh phí 10 triệu đồng."",""effectiveAt"":""2026-01-01T00:00:00Z"",""isCurrent"":false,""versionId"":""version-budget-v1"",""versionNumber"":1},{""changeSummary"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""effectiveAt"":""2026-07-01T00:00:00Z"",""isCurrent"":true,""versionId"":""version-budget-v2"",""versionNumber"":2}],""logicalDocumentId"":""logical-budget-policy""}"	{}	"{""gold-budget-v1"":3,""gold-budget-v2"":3}"
q-0226	Mức kinh phí tăng thêm bao nhiêu sau lần cập nhật gần nhất?	version_compare	gold-budget-v2	3	version_compare					Kinh phí tăng từ 10 triệu đồng ở phiên bản 1 lên 15 triệu đồng ở phiên bản 2, tức tăng 5 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""d1223693d889473a57d7960f1155b43afb2a18b34b8f306f45511e651cf418f1"",""documentId"":""gold-budget-v1"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":186,""isCurrent"":false,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Kinh phí được phê duyệt là 10 triệu đồng."",""start"":131,""versionId"":""version-budget-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""ab53faf943b8f94143e05783bd658fabffb1ba27777008ef926e448826c1ed5b"",""documentId"":""gold-budget-v2"",""effectiveAt"":""2026-07-01T00:00:00Z"",""end"":186,""isCurrent"":true,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Kinh phí được phê duyệt là 15 triệu đồng."",""start"":131,""versionId"":""version-budget-v2"",""versionNumber"":2},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""ab53faf943b8f94143e05783bd658fabffb1ba27777008ef926e448826c1ed5b"",""documentId"":""gold-budget-v2"",""effectiveAt"":""2026-07-01T00:00:00Z"",""end"":373,""isCurrent"":true,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""So với phiên bản 1, kinh phí tăng thêm 5 triệu đồng."",""start"":308,""versionId"":""version-budget-v2"",""versionNumber"":2}]"	compare	2026-07-18T00:00:00Z		"{""changeNote"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""citedVersionIds"":[""version-budget-v1"",""version-budget-v2""],""currentVersionId"":""version-budget-v2"",""history"":[{""changeSummary"":""Phiên bản đầu tiên, kinh phí 10 triệu đồng."",""effectiveAt"":""2026-01-01T00:00:00Z"",""isCurrent"":false,""versionId"":""version-budget-v1"",""versionNumber"":1},{""changeSummary"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""effectiveAt"":""2026-07-01T00:00:00Z"",""isCurrent"":true,""versionId"":""version-budget-v2"",""versionNumber"":2}],""logicalDocumentId"":""logical-budget-policy""}"	{}	"{""gold-budget-v1"":3,""gold-budget-v2"":3}"
q-0227	So sánh kinh phí cũ và mới của quy định chuyển đổi số.	version_compare	gold-budget-v2	3	version_compare					Kinh phí tăng từ 10 triệu đồng ở phiên bản 1 lên 15 triệu đồng ở phiên bản 2, tức tăng 5 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""d1223693d889473a57d7960f1155b43afb2a18b34b8f306f45511e651cf418f1"",""documentId"":""gold-budget-v1"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":186,""isCurrent"":false,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Kinh phí được phê duyệt là 10 triệu đồng."",""start"":131,""versionId"":""version-budget-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""ab53faf943b8f94143e05783bd658fabffb1ba27777008ef926e448826c1ed5b"",""documentId"":""gold-budget-v2"",""effectiveAt"":""2026-07-01T00:00:00Z"",""end"":186,""isCurrent"":true,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Kinh phí được phê duyệt là 15 triệu đồng."",""start"":131,""versionId"":""version-budget-v2"",""versionNumber"":2},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""ab53faf943b8f94143e05783bd658fabffb1ba27777008ef926e448826c1ed5b"",""documentId"":""gold-budget-v2"",""effectiveAt"":""2026-07-01T00:00:00Z"",""end"":373,""isCurrent"":true,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""So với phiên bản 1, kinh phí tăng thêm 5 triệu đồng."",""start"":308,""versionId"":""version-budget-v2"",""versionNumber"":2}]"	compare	2026-07-18T00:00:00Z		"{""changeNote"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""citedVersionIds"":[""version-budget-v1"",""version-budget-v2""],""currentVersionId"":""version-budget-v2"",""history"":[{""changeSummary"":""Phiên bản đầu tiên, kinh phí 10 triệu đồng."",""effectiveAt"":""2026-01-01T00:00:00Z"",""isCurrent"":false,""versionId"":""version-budget-v1"",""versionNumber"":1},{""changeSummary"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""effectiveAt"":""2026-07-01T00:00:00Z"",""isCurrent"":true,""versionId"":""version-budget-v2"",""versionNumber"":2}],""logicalDocumentId"":""logical-budget-policy""}"	{}	"{""gold-budget-v1"":3,""gold-budget-v2"":3}"
q-0228	Lịch sử thay đổi kinh phí của quy định này là gì?	version_history	gold-budget-v2	3	version_history					Phiên bản 1 áp dụng mức 10 triệu đồng từ 01/01/2026; phiên bản 2 nâng lên 15 triệu đồng từ 01/07/2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""d1223693d889473a57d7960f1155b43afb2a18b34b8f306f45511e651cf418f1"",""documentId"":""gold-budget-v1"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":186,""isCurrent"":false,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Kinh phí được phê duyệt là 10 triệu đồng."",""start"":131,""versionId"":""version-budget-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0002"",""contentSha256"":""d1223693d889473a57d7960f1155b43afb2a18b34b8f306f45511e651cf418f1"",""documentId"":""gold-budget-v1"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":254,""isCurrent"":false,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Phiên bản 1 có hiệu lực từ ngày 01 tháng 01 năm 2026."",""start"":188,""versionId"":""version-budget-v1"",""versionNumber"":1},{""chunkId"":null,""citationId"":""CITE-0003"",""contentSha256"":""ab53faf943b8f94143e05783bd658fabffb1ba27777008ef926e448826c1ed5b"",""documentId"":""gold-budget-v2"",""effectiveAt"":""2026-07-01T00:00:00Z"",""end"":186,""isCurrent"":true,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Kinh phí được phê duyệt là 15 triệu đồng."",""start"":131,""versionId"":""version-budget-v2"",""versionNumber"":2},{""chunkId"":null,""citationId"":""CITE-0004"",""contentSha256"":""ab53faf943b8f94143e05783bd658fabffb1ba27777008ef926e448826c1ed5b"",""documentId"":""gold-budget-v2"",""effectiveAt"":""2026-07-01T00:00:00Z"",""end"":254,""isCurrent"":true,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Phiên bản 2 có hiệu lực từ ngày 01 tháng 07 năm 2026."",""start"":188,""versionId"":""version-budget-v2"",""versionNumber"":2}]"	history	2026-07-18T00:00:00Z		"{""changeNote"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""citedVersionIds"":[""version-budget-v1"",""version-budget-v2""],""currentVersionId"":""version-budget-v2"",""history"":[{""changeSummary"":""Phiên bản đầu tiên, kinh phí 10 triệu đồng."",""effectiveAt"":""2026-01-01T00:00:00Z"",""isCurrent"":false,""versionId"":""version-budget-v1"",""versionNumber"":1},{""changeSummary"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""effectiveAt"":""2026-07-01T00:00:00Z"",""isCurrent"":true,""versionId"":""version-budget-v2"",""versionNumber"":2}],""logicalDocumentId"":""logical-budget-policy""}"	{}	"{""gold-budget-v1"":3,""gold-budget-v2"":3}"
q-0229	Phiên bản hiện tại có hiệu lực từ khi nào?	temporal_current	gold-budget-v2	3	versioned_answer					Phiên bản hiện tại là phiên bản 2, có hiệu lực từ ngày 01 tháng 07 năm 2026.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""ab53faf943b8f94143e05783bd658fabffb1ba27777008ef926e448826c1ed5b"",""documentId"":""gold-budget-v2"",""effectiveAt"":""2026-07-01T00:00:00Z"",""end"":254,""isCurrent"":true,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Phiên bản 2 có hiệu lực từ ngày 01 tháng 07 năm 2026."",""start"":188,""versionId"":""version-budget-v2"",""versionNumber"":2}]"	current	2026-07-18T00:00:00Z		"{""changeNote"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""citedVersionIds"":[""version-budget-v2""],""currentVersionId"":""version-budget-v2"",""history"":[{""changeSummary"":""Phiên bản đầu tiên, kinh phí 10 triệu đồng."",""effectiveAt"":""2026-01-01T00:00:00Z"",""isCurrent"":false,""versionId"":""version-budget-v1"",""versionNumber"":1},{""changeSummary"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""effectiveAt"":""2026-07-01T00:00:00Z"",""isCurrent"":true,""versionId"":""version-budget-v2"",""versionNumber"":2}],""logicalDocumentId"":""logical-budget-policy""}"	{}	"{""gold-budget-v1"":1,""gold-budget-v2"":3}"
q-0230	Phiên bản 1 quy định mức kinh phí bao nhiêu?	temporal_as_of	gold-budget-v1	3	versioned_answer					Phiên bản 1 quy định kinh phí 10 triệu đồng.	"[{""chunkId"":null,""citationId"":""CITE-0001"",""contentSha256"":""d1223693d889473a57d7960f1155b43afb2a18b34b8f306f45511e651cf418f1"",""documentId"":""gold-budget-v1"",""effectiveAt"":""2026-01-01T00:00:00Z"",""end"":186,""isCurrent"":false,""logicalDocumentId"":""logical-budget-policy"",""page"":null,""quote"":""Kinh phí được phê duyệt là 10 triệu đồng."",""start"":131,""versionId"":""version-budget-v1"",""versionNumber"":1}]"	as_of	2026-07-18T00:00:00Z	2026-01-01T00:00:00Z	"{""changeNote"":"""",""citedVersionIds"":[""version-budget-v1""],""currentVersionId"":""version-budget-v2"",""history"":[{""changeSummary"":""Phiên bản đầu tiên, kinh phí 10 triệu đồng."",""effectiveAt"":""2026-01-01T00:00:00Z"",""isCurrent"":false,""versionId"":""version-budget-v1"",""versionNumber"":1},{""changeSummary"":""Tăng kinh phí từ 10 lên 15 triệu đồng, hiệu lực từ 01/07/2026."",""effectiveAt"":""2026-07-01T00:00:00Z"",""isCurrent"":true,""versionId"":""version-budget-v2"",""versionNumber"":2}],""logicalDocumentId"":""logical-budget-policy""}"	{}	"{""gold-budget-v1"":3,""gold-budget-v2"":1}"
